name,product_id,is_outsourcing,product_code,quantity_product
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Dark Navy (19-4024 TCX),1771,0,1-RPMK1R-DNA-00-IF,2311.198000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Forest (19-5918 TCX),1772,0,1-RPMK1R-FOR-00-IF,2564.718000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Forest (19-5918 TCX) ép lưới màn 28G White,1773,1,1-RPMK1R-FOR-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Forest (19-5918 TCX) ép lưới màn 80G White,1774,1,1-RPMK1R-FOR-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Infrared (805C),1775,0,1-RPMK1R-INF-00-IF,1473.870000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Infrared (805C) ép lưới màn 28G White,1776,1,1-RPMK1R-INF-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Infrared (805C) ép lưới màn 80G White,1777,1,1-RPMK1R-INF-L1-IF,0.430000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Light Gray (13-4201 TCX),1778,0,1-RPMK1R-LRY-00-IF,0.220000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Light Gray (13-4201 TCX) ép lưới màn 28G White,1779,1,1-RPMK1R-LRY-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Light Gray (13-4201 TCX) ép lưới màn 80G White,1780,1,1-RPMK1R-LRY-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Navy (19-3938 TCX),1781,0,1-RPMK1R-NAV-00-IF,1155.505200
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Navy (TCX 19-3938) ép lưới màn 28G White,1782,1,1-RPMK1R-NAV-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Navy (TCX 19-3938) ép lưới màn 80G Black,1783,1,1-RPMK1R-NAV-L2-IF,4.080000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Navy (TCX 19-3938) ép lưới màn 80G White,1784,1,1-RPMK1R-NAV-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Ochre (17-1128 TCX),1785,0,1-RPMK1R-OCH-00-IF,1840.754000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Ochre (17-1128 TCX) ép lưới 80G Black,1786,1,1-RPMK1R-OCH-L2-IF,86.130000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Olive (18-0422 TCX),1787,0,1-RPMK1R-OLI-00-IF,1493.856000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Olive (TCX 18-0422) ép lưới màn 28G Black,1788,1,1-RPMK1R-OLI-L4-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Olive (TCX 18-0422) ép lưới màn 28G White,1789,1,1-RPMK1R-OLI-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Olive (18-0422 TCX) ép lưới màn 80G Black,1790,1,1-RPMK1R-OLI-L2-IF,85.230000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Olive (TCX 18-0422) ép lưới màn 80G White,1791,1,1-RPMK1R-OLI-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Purple (19-3731 TCX),1792,0,1-RPMK1R-PLE-00-IF,1022.197200
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Purple (TCX 19-3731) ép lưới màn 28G White,1793,1,1-RPMK1R-PLE-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Purple (TCX 19-3731) ép lưới màn 80G White,1794,1,1-RPMK1R-PLE-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Rainy Day (13-5304 TCX),1795,0,1-RPMK1R-RND-00-IF,62.960000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Rainy Day (TCX 13-5304) ép lưới màn 28G White,1796,1,1-RPMK1R-RND-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Rainy Day (TCX 13-5304) ép lưới màn 80G White,1797,1,1-RPMK1R-RND-L1-IF,1.350000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Red (19-1664 TCX),1798,0,1-RPMK1R-RED-00-IF,871.837200
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Red (19-1664 TCX) ép lưới màn 28G White,1799,1,1-RPMK1R-RED-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Red (19-1664 TCX) ép lưới màn 80G White,1800,1,1-RPMK1R-RED-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Royal (19-4050 TCX),1801,0,1-RPMK1R-ROL-00-IF,1573.590000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Royal (TCX 19-4050) ép lưới 80G Black,1802,1,1-RPMK1R-ROL-L2-IF,2.900000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Royal (TCX 19-4050) ép lưới màn 28G White,1803,1,1-RPMK1R-ROL-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Royal (TCX 19-4050) ép lưới màn 80G White,1804,1,1-RPMK1R-ROL-L1-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Shallow Gray - RC (16-3850 TCX),1805,0,1-RPMK1R-SHG-00-IF,144.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R Shallow Gray - RC (16-3850 TCX) ép lưới màn 80G Black,1806,1,1-RPMK1R-SHG-L2-IF,1.480000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R White (11-0601 TCX),1807,0,1-RPMK1R-WHI-00-IF,2379.969600
Vải 94% Recyled Polyester / 6% Polyester IMK-1R White (11-0601 TCX) ép lưới màn 28G White,1808,1,1-RPMK1R-WHI-L3-IF,0.000000
Vải 94% Recyled Polyester / 6% Polyester IMK-1R White (11-0601 TCX) ép lưới màn 80G White,1809,1,1-RPMK1R-WHI-L1-IF,19.615100
Vải 94% Recyled Polyester / 6% Polyester IMK-1R White in sub,1810,1,1-MK1RIN-WHI-00-IF,39.344200
Vải 94% Recyled Polyester / 6% Polyester IMK-1R White in sub ép lưới màn 80G Black,1811,1,1-MK1RIN-WHI-L2-IF,9.660000
Vải lưới 100% polyester PCJ611-32B => PH0688 Gray Fin,1812,0,1-P61132-GFN-00-UL,160.400000
Vải lưới 100% polyester PCJ611-32B Acid Green,1813,0,1-P61132-AGN-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Black,1814,0,1-P61132-BLK-00-MC,202.800000
Vải lưới 100% polyester PCJ611-32B Bright Blue,1815,0,1-P61132-BRB-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Chaparral,1816,0,1-P61132-CPR-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Cream,1817,0,1-P61132-CRM-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Dk Sand,1818,0,1-P61132-DSA-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B flint Gray,1819,0,1-P61132-FGY-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Gray - 19-4215TCX,1820,0,1-P61132-GRY-00-MC,494.600000
Vải lưới 100% polyester PCJ611-32B Gray Fin,1821,0,1-P61132-GFN-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Lt Gray,1822,0,1-P61132-LRY-00-MC,457.300000
Vải lưới 100% polyester PCJ611-32B Navy,1823,0,1-P61132-NAV-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Sand,1824,0,1-P61132-SAN-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B Shell,1825,0,1-P61132-SHE-00-MC,74.000000
Vải lưới 100% polyester PCJ611-32B Stellar Gray,1826,0,1-P61132-SRY-00-MC,0.000000
Vải lưới 100% polyester PCJ611-32B White,1827,0,1-P61132-WHI-00-MC,152.000000
Vải lưới 100% polyester PCJ612-6 Black,1828,0,1-PJ6126-BLK-00-MC,735.600000
Vải lưới 100% polyester PCJ612-6 Cream,1829,0,1-LJ6126-CRM-00-MC,0.000000
Vải lưới 100% polyester PCJ612-6 Gray,1830,0,1-LJ6126-GRY-00-MC,0.000000
Vải lưới 100% polyester PCJ612-6 Quite Shade,1831,0,1-LJ6126-QSH-00-MC,0.000000
Vải lưới 100% polyester PCJ612-6 Sand,1832,0,1-LJ6126-SAN-00-MC,0.000000
Vải lưới 100% polyester PCJ612-6 White,1833,0,1-LJ6126-WHI-00-MC,0.000000
Vải lưới 100% polyester PH0616-B Sand,1834,0,1-LH0616-SAN-00-UL,760.120000
Vải lưới 100% polyester PH0616-B2 Captain's Navy,1835,0,1-LH0616-CSN-00-UL,163.300000
Vải lưới 100% polyester PH0616-B2 Cream,1836,0,1-LH0616-CRM-00-UL,258.800000
Vải lưới 100% polyester PH0672-B Aqua,1837,0,1-LH0672-AQA-00-UL,196.000000
Vải lưới 100% polyester PH0672-B Black,1838,0,1-LH0672-BLK-00-UL,40.170000
Vải lưới 100% polyester PH0672-B Blue Moon,1839,0,1-LH0672-BLM-00-UL,0.000000
Vải lưới 100% polyester PH0672-B Bright Orange,1840,0,1-LH0672-BTE-00-UL,66.000000
Vải lưới 100% polyester PH0672-B Deep Purple,1841,0,1-LH0672-DPE-00-UL,78.000000
Vải lưới 100% polyester PH0672-B màu Flint,1842,0,1-LH0672-FLI-00-UL,379.880000
Vải lưới 100% polyester PH0673-B Black,1843,0,1-LH0673-BLK-00-UL,0.000000
Vải lưới 100% polyester PH0673-B Estate Blue,1844,0,1-LH0673-ETB-00-UL,0.000000
Vải lưới 100% polyester PH0673-B Green Arbor,1845,0,1-LH0673-GAB-00-UL,156.700000
Vải lưới 100% polyester PH0673-B Larkspur,1846,0,1-LH0673-LAR-00-UL,263.700000
Vải lưới 100% polyester PH0673-B màu Beachwood/Armadillo Taupe,1847,0,1-LH0673-BEA-00-UL,0.000000
Vải lưới 100% polyester PH0673-B màu Blue Nights,1848,0,1-LH0673-BNS-00-UL,0.000000
Vải lưới 100% polyester PH0673-B màu Slate Black,1849,0,1-LH0673-SBK-00-UL,0.000000
Vải lưới 100% polyester PH0673-B màu White,1850,0,1-LH0673-WHI-00-UL,32.300000
Vải lưới 100% polyester PH0673-B Mineral Water,1851,0,1-LH0673-MIW-00-UL,222.700000
Vải lưới 100% polyester PH0673-B Shaded Olive,1852,0,1-LH0673-SOE-00-UL,0.000000
Vải lưới 100% polyester PH0673-B Stellar Gray,1853,0,1-LH0673-SRY-00-UL,0.000000
Vải lưới 100% polyester PH0673-B white/gray,1854,0,1-LH0673-WGY-00-UL,0.000000
Vải lưới 100% polyester PH0746 Deep Coffee,1855,0,1-LH0746-DCF-00-UL,0.000000
Vải lưới 100% polyester PH1279-B Army cot green /Rock Wall,1856,0,1-LH1279-AMG-00-UL,13.650000
Vải lưới 100% polyester PH1279-B Cork/Waterbuck Brown,1857,0,1-LH1279-CRK-00-UL,23.320000
Vải lưới 100% polyester PH2025 Dark Armycot,1858,0,1-LH2025-DAC-00-UL,28.000000
Vải lưới 100% polyester PH2025-B Beachstone Gray,1859,0,1-LH2025-BSG-00-UL,339.400000
Vải lưới 100% polyester PH2025-B Black,1860,0,1-LH2025-BLK-00-UL,65.800000
Vải lưới 100% polyester PH2025-B Blaze Brown,1861,0,1-LH2025-BBN-00-UL,38.500000
Vải lưới 100% polyester PH2025-B Dark Army Cot Green,1862,0,1-LH2025-DAG-00-UL,131.700000
Vải lưới 100% polyester PH2025-B Estate Blue,1863,0,1-LH2025-ETB-00-UL,62.200000
Vải lưới 100% polyester PH2025-B Granite Peak Blue,1864,0,1-LH2025-GPB-00-UL,59.400000
Vải lưới 100% polyester PH2025-B Graystone,1865,0,1-LH2025-GST-00-UL,117.900000
Vải lưới 100% polyester PH2025-B Pirate Black,1866,0,1-LH2025-PBK-00-UL,188.460000
Vải lưới 100% polyester PH2025-B Sage Gray,1867,0,1-LH2025-SGY-00-UL,110.900000
Vải lưới 100% polyester PH2025-B Stellar Gray,1868,0,1-LH2025-SRY-00-UL,126.100000
Vải lưới 100% polyester PH2025-BFjord,1869,0,1-LH2025-FJO-00-UL,189.000000
Vải lưới 100% polyester PH2025-BOdyssey Gray,1870,0,1-LH2025-ODG-00-UL,26.000000
Vải lưới 100% polyester PTM-1002-1 = PH0774 Pewter,1871,0,1-L01002-PEW-00-UL,0.000000
Vải lưới 100% polyester PTM-1002-1 =PH0774 Slate,1872,0,1-L01002-SLA-00-UL,0.000000
Vải lưới 100% polyester PTM-1002-1 Black,1873,0,1-L01002-BLK-00-MC,0.000000
Vải lưới 100% polyester PTM-1002-1 Pewter,1874,0,1-L01002-PEW-00-MC,0.000000
Vải lưới 100% polyester PTM-1002-1 Slate,1875,0,1-L01002-SLA-00-MC,0.000000
"Vải spacer mesh 100% polyester GFS-09/54"" A Gold",1876,0,1-SPACER-AGD-00-NE,80.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Air Force Blue",1877,0,1-SPACER-AFB-00-NE,89.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Bright Red",1878,0,1-SPACER-BRE-00-NE,0.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Cardinal",1879,0,1-SPACER-CAL-00-NE,310.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Carolina Blue",1880,0,1-SPACER-CRB-00-NE,86.000000
"Vải spacer mesh 100% polyester GFS-09/54"" DK Green",1881,0,1-SPACER-DGR-00-NE,241.970000
"Vải spacer mesh 100% polyester GFS-09/54"" DK Royal",1882,0,1-SPACER-DRO-00-NE,377.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Graphite",1883,0,1-SPACER-GRP-00-NE,12.800000
"Vải spacer mesh 100% polyester GFS-09/54"" Gray",1884,0,1-SPACER-GRY-00-NE,731.660000
"Vải spacer mesh 100% polyester GFS-09/54"" Kelly Green",1885,0,1-SPACER-KGR-00-NE,130.000000
"Vải spacer mesh 100% polyester GFS-09/54"" LT Navy",1886,0,1-SPACER-LNA-00-NE,81.000000
"Vải spacer mesh 100% polyester GFS-09/54"" LT Royal",1887,0,1-SPACER-LRO-00-NE,0.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Red",1888,0,1-SPACER-RED-00-NE,5.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Royal",1889,0,1-SPACER-ROL-00-NE,0.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Rush Orange",1890,0,1-SPACER-ROR-00-NE,157.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Sky Blue",1891,0,1-SPACER-SBL-00-NE,324.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Vegas Gold",1892,0,1-SPACER-VGO-00-NE,354.000000
"Vải spacer mesh 100% polyester GFS-09/54"" Yellow",1893,0,1-SPACER-YEL-00-NE,0.000000
Vải lưới 3090 Beige,1894,0,1-L03090-BGE-00-AK,0.000000
Vải lưới 3090 Bright Rose,1895,0,1-L03090-BRE-00-AK,7.200000
Vải lưới 3090 Columbia,1896,0,1-L03090-COL-00-AK,0.000000
Vải lưới 3090 DK Blue,1897,0,1-L03090-DLU-00-AK,0.000000
Vải lưới 3090 DK Green,1898,0,1-L03090-DGR-00-AK,49.400000
Vải lưới 3090 Gray,1899,0,1-L03090-GRY-00-AK,0.000000
Vải lưới 3090 Island Green,1900,0,1-L03090-ILG-00-AK,0.000000
Vải lưới 3090 Kelly Green,1901,0,1-L03090-KGR-00-AK,0.500000
Vải lưới 3090 Light Pink,1902,0,1-L03090-LPN-00-AK,16.000000
Vải lưới 3090 Oceanside Blue,1903,0,1-L03090-OSB-00-AK,0.000000
Vải lưới 3090 Orange,1904,0,1-L03090-ONG-00-AK,0.000000
Vải lưới 3090 Pacific,1905,0,1-L03090-PCF-00-AK,0.000000
Vải lưới 3090 Pink,1906,0,1-L03090-PNK-00-AK,0.000000
Vải lưới 3090 Red,1907,0,1-L03090-RED-00-AK,0.000000
Vải lưới 3090 Royal,1908,0,1-L03090-ROL-00-AK,0.000000
Vải lưới 3090 Yellow,1909,0,1-L03090-YEL-00-AK,0.000000
Vải lưới DM 3056-1 Black,1910,0,1-L30561-BLK-00-DD,95.300000
Vải lưới DM 3056-1 Gray (18-4105TCX),1911,0,1-L30561-GRY-00-DD,182.800000
Vải lưới DM 3056-1 Gray (18-4105TCX) ép lưới màn 80G White,1912,1,1-L30561-GRY-L1-DD,0.000000
Vải lưới DM 3063-1 Black,1913,0,1-L30631-BLK-00-DD,27.000000
Vải lưới DM 3071 Cream,1914,0,1-L03071-CRM-00-DD,0.000000
Vải lưới DM 3073 Scarlet 200C,1915,0,1-L03073-SCA-00-AK,0.000000
Vải lưới DM 3082-1 Sand,1916,0,1-L30821-SAN-00-DD,0.000000
Vải lưới DM-3007 Black,1917,0,1-L03007-BLK-00-DD,237.000000
Vải lưới DM-3007 white,1918,0,1-L03007-WHI-00-DD,148.000000
Vải lưới DM 3056-1 Black ép lưới màn 80G Black,1919,1,1-L30561-BLK-L2-DD,0.000000
Vải lưới DM 3071 Tan,1920,0,1-L03071-TAN-00-DD,0.000000
"Vải lưới DM-3072 44"" Black",1921,0,1-L03072-BLK-00-DD,927.700000
Vải lưới DM-3073 Black,1922,0,1-L03073-BLK-00-DD,192.960000
Vải lưới DM-3073 Oceaside Blue,1923,0,1-L03073-OSB-00-DD,381.100000
Vải lưới DM-3073 Royal,1924,0,1-L03073-ROL-00-DD,252.300000
Vải lưới DM-3073 Scarlet 200C,1925,0,1-L03073-SCA-00-DD,0.000000
Vải lưới DM-3073 White,1926,0,1-L03073-WHI-00-DD,399.490000
Vải lưới DM-3073 White ép lưới màn 80G White,1927,1,1-L03073-WHI-L1-DD,1.530000
Vải lưới DM-3080 Black,1928,0,1-L03080-BLK-00-DD,0.000000
"Vải lưới DM-3090 44"" Black - Độ cứng 7%",1929,0,1-L03090-BL2-07-DD,544.815300
"Vải lưới DM-3090 44"" Brown (19-1012TPX)",1932,0,1-L03090-BRO-00-DD,261.790000
"Vải lưới DM-3090 44"" Gray (16-3850TCX)",1933,0,1-L03090-GRY-00-DD,188.133100
"Vải lưới DM-3090 44"" Gray (17-3911TCX) -SA độ cứng 4%",1936,0,1-LS3090-GR3-04-DD,116.400000
"Vải lưới DM-3090 44"" Gray (18-0201TPX)-SA độ cứng 4%",1937,0,1-LS3090-GR2-04-DD,544.560000
"Vải lưới DM-3090 44"" Ligomes (19-4044 TCX)-SA độ cứng 4%",1938,0,1-LS3090-LMG-04-DD,141.000000
"Vải lưới DM-3090 44"" Maroon 209C (19-1724TCX)",1939,0,1-L03090-MAR-00-DD,253.940000
"Vải lưới DM-3090 44"" Mint (15-5217TCX)",1940,0,1-L03090-MIN-00-DD,391.481200
"Vải lưới DM-3090 44"" Navy 282C - Độ cứng 7%",1941,0,1-L03090-NAV-07-DD,342.410000
"Vải lưới DM-3090 44"" Oceanside Blue (19-3933TCX)",1943,0,1-L03090-OSB-00-DD,246.640000
"Vải lưới DM-3090 44"" Pacific (19-4916TCX)-SA độ cứng 4%",1944,0,1-LS3090-PCF-04-DD,0.000000
"Vải lưới DM-3090 44"" Pink (12-1310TCX)",1945,0,1-L03090-PNK-00-DD,317.220000
"Vải lưới DM-3090 44"" Royal 2758C",1946,0,1-L03090-RO1-00-DD,241.900000
"Vải lưới DM-3090 44"" Slate Black (19-0814TCX)-SA độ cứng 4%",1947,0,1-LS3090-SBK-04-DD,85.500000
"Vải lưới DM-3090 44"" Stone (13-4108TCX)",1948,0,1-L03090-STO-00-DD,347.571200
"Vải lưới DM-3090 44"" Teal (18-4728TPX)",1949,0,1-L03090-TEA-00-DD,427.543000
"Vải lưới DM-3090 44"" White - Độ cứng 7%",1950,0,1-L03090-WH2-00-DD,812.603101
"Vải lưới DM-3090 44"" White - SA độ cứng 4%",1951,0,1-LS3090-WHI-04-DD,300.200000
"Vải lưới DM-3090 52"" Navy 282C",1952,0,1-L03090-NA2-00-DD,0.000000
"Vải lưới DM-3090 52"" Olive (19-0512TCX)",1953,0,1-L03090-OLI-52-DD,374.100000
"Vải lưới DM-3090 52"" Royal 2758C",1954,0,1-L03090-ROL-00-DD,421.800000
"Vải lưới DM-3090 52"" Sky Blue (17-4139TCX)",1955,0,1-L03090-SBL-00-DD,260.330000
Vải lưới DM-3090 Beige 451C -Độ cứng 7%,1956,0,1-L03090-BGE-07-DD,105.744201
"Vải lưới DM-3090 44"" Graphite 439C",1957,0,1-L03090-GRP-00-DD,140.230001
Vải lưới DM-3090 Gray số 17,1958,0,1-L03090-GR1-00-AK,0.000000
Vải lưới DM-3090 Kelly Green 7727C,1959,0,1-L03090-KGR-00-DD,309.600000
Vải lưới DM-3090 Red 200C (19-1757TCX),1960,0,1-L03090-RED-00-DD,305.270000
Vải lưới DM-3090R 2% Melamin Black,1961,0,1-L3090R-BLK-02-DD,718.040000
Vải lưới DM-3090-R 2% Melamin White,1962,0,1-L3090R-WHI-02-DD,550.700000
Vải lưới DM-3090R-2% Gray (17-0000TPX),1963,0,1-L3090R-GR1-02-DD,111.705000
Vải lưới DM-3090R-2% Navy 282C,1964,0,1-L3090R-NAV-02-DD,618.507000
Vải lưới DM-3090R-2% Melamin Royal 19-3952 TCX(LD - DM-3090R-SOFT-R-1C),1965,0,1-L3090R-ROL-02-DD,274.460000
Vải lưới DM-3090R-2% Pacific (19-4916TCX),1966,0,1-L3090R-PCF-02-DD,168.575000
Vải lưới DM-3090-Y Brown (19-1012TPX),1969,0,1-L3090Y-BRO-00-DD,8.800000
Vải lưới DM-3090-Y Burnt Orange 1605 C (16-1449TCX),1970,0,1-L3090Y-BOE-00-DD,161.000000
Vải lưới DM-3090-Y Dk Royal (19-3933TPX),1971,0,1-L3090Y-DRO-00-DD,414.800000
Vải lưới DM-3090-Y Kelly Green 7727C,1973,0,1-L3090Y-KGR-00-DD,128.900000
Vải lưới DM-3090-Y Purple 526C,1974,0,1-L3090Y-PLE-00-DD,54.600000
Vải lưới DM3092 Black Interlock 100/36F,1978,0,1-L03092-BLK-00-DD,37.000000
Vải lưới DM3092 Black Interlock 100/36F ép lưới màn 80G Black,1979,1,1-L03092-BLK-L2-DD,0.000000
Vải lưới DM3092 Gray Interlock 100/36F,1980,0,1-L03092-GRY-00-DD,45.000000
Vải lưới DM-3101 Black (19-3911TCX),1981,0,1-L03101-BLK-00-DD,654.900000
Vải lưới DM-3101 Black (19-3911TCX) ép lưới màn 80G Black,1982,1,1-L03101-BLK-L2-DD,0.000000
Vải lưới DM-3101 Black (19-3911TCX) ép vải kate Black,1983,1,1-L03101-BLK-V1-DD,0.000000
Vải lưới DM-3101 Blue 293C (19-4151TCX),1984,0,1-L03101-BLU-00-DD,232.100000
Vải lưới DM-3101 Blue 293C (19-4151TCX) ép lưới màn 80G Black,1985,1,1-L03101-BLU-L2-DD,0.000000
Vải lưới DM-3101 Blue 293C (19-4151TCX) ép vải kate Black,1986,1,1-L03101-BLU-V1-DD,0.000000
Vải lưới DM-3101 Burgundy 202C (19-1650TCX),1987,0,1-L03101-BGD-00-DD,195.500000
Vải lưới DM-3101 Navy 289C (19-3921TCX),1988,0,1-L03101-NAV-00-DD,272.500000
Vải lưới DM-3101 Purple 275C (19-3728TCX),1989,0,1-L03101-PU1-00-DD,189.000000
Vải lưới DM-3101 Purple 526C (19-3336TCX),1990,0,1-L03101-PLE-00-DD,254.200000
Vải lưới DM-3101 Purple 526C (19-3336TCX) ép lưới màn 80G Black,1991,1,1-L03101-PLE-L2-DD,0.000000
Vải lưới DM-3101 Purple 526C (19-3336TCX) ép vải kate Black,1992,1,1-L03101-PLE-V1-DD,0.000000
Vải lưới DM-3101 Red 200C (19-1757TCX),1993,0,1-L03101-RED-00-DD,50.500000
Vải lưới DM-3101 Teal 3145C (17-4735TCX),1994,0,1-L03101-TEA-00-DD,217.000000
Vải lưới DM-3101 White,1995,0,1-L03101-WHI-00-DD,856.100000
Vải lưới DM-3101 White ép lưới màn 80G White,1996,1,1-L03101-WHI-L1-DD,0.000000
Vải lưới DM-3101-4 Black (19-4007TCX),1997,0,1-L31014-BLK-00-DD,208.200000
Vải lưới DM-3101-4 Black (19-4007TCX) ép lưới màn 28G Black,1998,1,1-L31014-BLK-L4-DD,0.000000
Vải lưới DM-3101-4 Black (19-4007TCX) ép lưới màn 80G Black,1999,1,1-L31014-BLK-L2-DD,0.000000
Vải lưới DM-3101-4 Blue 285C,2000,0,1-L31014-BU2-00-DD,207.500000
Vải lưới DM-3101-4 Blue 285C ép lưới màn 28G Black,2001,1,1-L31014-BU2-L4-DD,0.000000
Vải lưới DM-3101-4 Blue 2935C (18-4440TCX),2002,0,1-L31014-BU1-00-DD,233.000000
Vải lưới DM-3101-4 Burgundy 202C (19-1555TCX),2003,0,1-L31014-BGD-00-DD,609.600000
Vải lưới DM-3101-4 Burgundy 202C (19-1555TCX) ép lưới màn 80G Black,2004,1,1-L31014-BGD-L2-DD,0.000000
Vải lưới DM-3101-4 Dark Purple 275C (19-3725TCX),2005,0,1-L31014-DKP-00-DD,237.000000
Vải lưới DM-3101-4 Dk Green 350C (19-6050TCX),2006,0,1-L31014-DGR-00-DD,203.000000
Vải lưới DM-3101-4 Gray (16-3850TCX),2007,0,1-L31014-GRY-00-DD,254.600000
Vải lưới DM-3101-4 Gray (16-3850TCX) ép lưới màn 80G black,2008,1,1-L31014-GRY-L2-DD,0.000000
Vải lưới DM-3101-4 Green 356C,2009,0,1-L31014-GRN-00-DD,60.000000
Vải lưới DM-3101-4 Green 356C ép lưới màn 80G Black,2010,1,1-L31014-GRN-L2-DD,0.000000
Vải lưới DM-3101-4 Navy 289C,2011,0,1-L31014-NAV-00-DD,417.510000
Vải lưới DM-3101-4 Navy 289C ép kate Black,2012,1,1-L31014-NAV-V1-DD,0.000000
Vải lưới DM-3101-4 Navy 289C ép lưới màn 80G Black,2013,1,1-L31014-NAV-L2-DD,0.000000
Vải lưới DM-3101-4 Orange 159C (17-1140TCX),2014,0,1-L31014-ONG-00-DD,261.000000
Vải lưới DM-3101-4 Purple 266C (18-3633TCX),2015,0,1-L31014-PLE-00-DD,131.000000
Vải lưới DM-3101-4 Red 186C (18-1763TCX),2016,0,1-L31014-RE2-00-DD,62.700000
Vải lưới DM-3101-4 Red 186C (18-1763TCX) ép lưới màn 28G Black,2017,1,1-L31014-RE2-L4-DD,0.000000
Vải lưới DM-3101-4 Red 200C (19-1757TCX),2018,0,1-L31014-RED-00-DD,195.900000
Vải lưới DM-3101-4 Red 200C (19-1757TCX) ép lưới màn 80G Black,2019,1,1-L31014-RED-L2-DD,0.480000
Vải lưới DM-3101-4 Red 200C (19-1757TCX) ép vải Kate Black,2020,1,1-L31014-RED-V1-DD,0.000000
Vải lưới DM-3101-4 Red 209C (19-1531TCX),2021,0,1-L31014-RE3-00-DD,171.000000
Vải lưới DM-3101-4 Red 209C (19-1531TCX) ép lưới màn 80G Black,2022,1,1-L31014-RE3-L2-DD,0.000000
Vải lưới DM-3101-4 Royal 293C (19-4151TCX),2023,0,1-L31014-ROL-00-DD,408.300000
Vải lưới DM-3101-4 Royal 293C (19-4151TCX) ép lưới màn 80G Black,2024,1,1-L31014-ROL-L2-DD,1.300000
Vải lưới DM-3101-4 Sky Blue 279C (17-4139TCX),2025,0,1-L31014-SBL-00-DD,219.000000
Vải lưới DM-3101-4 Storm Blue 647C (18-4231TCX),2026,0,1-L31014-STB-00-DD,208.000000
Vải lưới DM-3101-4 White,2027,0,1-L31014-WHI-00-DD,126.540000
Vải lưới DM-3101-4 White ép lưới màn 80G Black,2028,1,1-L31014-WHI-L2-DD,0.000000
