product_code,order_id,production_order_id,production_code,quantity_production_order,quantity_exported_production_order,time_create,completed_at,time_stock_out
9-DANHUA-WHI-15-HO,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,705,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,705,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-B03680-WHI-IN-HN,705,557,PYC-70-THIENDUC,69.000000,69.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,705,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,705,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,705,557,PYC-70-THIENDUC,3410.000000,3.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,705,557,PYC-70-THIENDUC,3410.000000,3.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,705,557,PYC-70-THIENDUC,3410.000000,3404.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-BLK-NL-28,705,557,PYC-70-THIENDUC,2301.750000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-BLK-NL-28,705,557,PYC-70-THIENDUC,2301.750000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-BLK-NL-28,705,557,PYC-70-THIENDUC,2301.750000,2297.750000,2022-07-05,2022-07-06,2022-07-11
5-DA0275-BLK-20-PI,705,647,PYC-83-THIENDUC,1705.000000,1705.000000,2022-07-14,2022-07-15,2022-07-19
6-NH7000-NAV-LG-WW,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-NAV-LG-WW,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-NAV-LG-WW,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
7-CM1712-WHI-50-PP,706,557,PYC-70-THIENDUC,11.000000,11.000000,2022-07-05,2022-07-06,2022-07-11
7-CM7982-NAV-50-PP,706,557,PYC-70-THIENDUC,14.000000,7.520000,2022-07-05,2022-07-06,2022-07-11
7-CM7982-NAV-50-PP,706,557,PYC-70-THIENDUC,14.000000,6.480000,2022-07-05,2022-07-06,2022-07-11
7-CM9981-GRY-50-PP,706,557,PYC-70-THIENDUC,1.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-HCHOAM-000-00-NP,706,557,PYC-70-THIENDUC,137.000000,137.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
9-B03680-WHI-IN-HN,706,557,PYC-70-THIENDUC,68.200000,68.200000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,706,557,PYC-70-THIENDUC,1705.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,706,557,PYC-70-THIENDUC,1705.000000,1703.000000,2022-07-05,2022-07-06,2022-07-11
7-CM7930-CSN-50-PP,706,557,PYC-70-THIENDUC,9.000000,3.310000,2022-07-05,2022-07-06,2022-07-11
7-CM7930-CSN-50-PP,706,557,PYC-70-THIENDUC,9.000000,5.690000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,706,557,PYC-70-THIENDUC,3410.000000,3.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,706,557,PYC-70-THIENDUC,3410.000000,3.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,706,557,PYC-70-THIENDUC,3410.000000,3404.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-NAV-N0-28,706,557,PYC-70-THIENDUC,2489.300000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-NAV-N0-28,706,557,PYC-70-THIENDUC,2489.300000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-NAV-N0-28,706,557,PYC-70-THIENDUC,2489.300000,2485.300000,2022-07-05,2022-07-06,2022-07-11
5-DA0275-BLK-20-PI,706,647,PYC-83-THIENDUC,1705.000000,1705.000000,2022-07-14,2022-07-15,2022-07-19
8-SA0217-000-IN-TL,706,696,PYC-88-THIENDUC,1705.000000,1705.000000,2022-07-19,2022-07-20,2022-07-19
9-HSA063-000-00-MX,706,752,PYC-98-THIENDUC,1705.000000,1705.000000,2022-07-23,2022-07-25,2022-07-26
7-CM0BLK-BLK-50-PP,706,752,PYC-98-THIENDUC,10.000000,10.000000,2022-07-23,2022-07-25,2022-07-26
9-664757-Y01-5L-BN,706,755,PYC-99-THIENDUC,12.000000,12.000000,2022-07-23,2022-07-27,2022-07-26
9-642218-Y01-3L-BN,706,755,PYC-99-THIENDUC,77.000000,77.000000,2022-07-23,2022-07-27,2022-07-26
4-PH563B-BLK-DB-35,706,868,PYC-112-THIENDUC,1005.950000,1005.950000,2022-08-02,2022-08-03,2022-08-03
1-L3090R-NAV-02-DD,706,555,PYC-69-THIENDUC,141.500000,141.500000,2022-07-05,2022-07-06,2022-07-08
1-CO7033-PEC-00-EW,706,556,PYC-210-CAT,75.020000,75.020000,2022-07-05,2022-07-06,2022-07-08
1-THUPIN-WHI-M5-AT,706,556,PYC-210-CAT,119.400000,119.400000,2022-07-05,2022-07-06,2022-07-08
1-L3090R-GR1-02-DD,707,555,PYC-69-THIENDUC,133.215000,133.215000,2022-07-05,2022-07-06,2022-07-08
1-CO7033-PAF-00-EW,707,556,PYC-210-CAT,80.250000,80.250000,2022-07-05,2022-07-06,2022-07-08
1-THUPIN-WHI-M5-AT,707,556,PYC-210-CAT,64.200000,64.200000,2022-07-05,2022-07-06,2022-07-08
8-SA0217-000-IN-TL,707,696,PYC-88-THIENDUC,1605.000000,1605.000000,2022-07-19,2022-07-20,2022-07-19
9-DANHUA-WHI-05-AK,707,696,PYC-88-THIENDUC,805.000000,805.000000,2022-07-19,2022-07-20,2022-07-19
7-CM1712-WHI-50-PP,707,752,PYC-98-THIENDUC,2.000000,2.000000,2022-07-23,2022-07-25,2022-07-26
9-664757-Y01-5L-BN,707,755,PYC-99-THIENDUC,11.000000,11.000000,2022-07-23,2022-07-27,2022-07-26
9-642218-Y01-3L-BN,707,755,PYC-99-THIENDUC,73.000000,36.000000,2022-07-23,2022-07-27,2022-07-26
9-642218-Y01-3L-BN,707,755,PYC-99-THIENDUC,73.000000,37.000000,2022-07-23,2022-07-27,2022-07-26
6-NH7000-GRP-LG-WW,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-GRP-LG-WW,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-GRP-LG-WW,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
7-CM5203-GRN-50-PP,707,557,PYC-70-THIENDUC,9.000000,9.000000,2022-07-05,2022-07-06,2022-07-11
7-CM9665-GRY-50-PP,707,557,PYC-70-THIENDUC,13.000000,13.000000,2022-07-05,2022-07-06,2022-07-11
7-CM9675-CHA-50-PP,707,557,PYC-70-THIENDUC,14.000000,14.000000,2022-07-05,2022-07-06,2022-07-11
7-CM9981-GRY-50-PP,707,557,PYC-70-THIENDUC,1.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HCHOAM-000-00-NP,707,557,PYC-70-THIENDUC,129.000000,129.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-CBY-N0-28,707,557,PYC-70-THIENDUC,2343.300000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-CBY-N0-28,707,557,PYC-70-THIENDUC,2343.300000,143.300000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-CBY-N0-28,707,557,PYC-70-THIENDUC,2343.300000,2.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-CBY-N0-28,707,557,PYC-70-THIENDUC,2343.300000,2196.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-B03680-SAF-IN-HN,707,557,PYC-70-THIENDUC,65.000000,65.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,707,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,707,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
5-DA0275-BLK-20-PI,707,647,PYC-83-THIENDUC,1605.000000,1605.000000,2022-07-14,2022-07-15,2022-07-19
4-PH563B-CHA-DW-35,707,868,PYC-112-THIENDUC,946.950000,946.950000,2022-08-02,2022-08-03,2022-08-03
9-DANHUA-WHI-05-AK,707,995,PYC-128-THIENDUC,805.000000,805.000000,2022-08-10,2022-08-11,2022-08-10
7-CM9981-GRY-50-PP,708,995,PYC-128-THIENDUC,2.000000,0.720000,2022-08-10,2022-08-11,2022-08-10
7-CM9981-GRY-50-PP,708,995,PYC-128-THIENDUC,2.000000,1.280000,2022-08-10,2022-08-11,2022-08-10
1-CO7033-PEC-00-EW,708,998,PYC-130-THIENDUC,56.230000,56.230000,2022-08-10,2022-08-11,2022-08-11
4-PH563B-BLK-DB-35,708,868,PYC-112-THIENDUC,946.950000,946.950000,2022-08-02,2022-08-03,2022-08-03
8-SA0217-000-IN-TL,708,696,PYC-88-THIENDUC,1605.000000,1605.000000,2022-07-19,2022-07-20,2022-07-19
9-DANHUA-WHI-05-AK,708,696,PYC-88-THIENDUC,3005.000000,3005.000000,2022-07-19,2022-07-20,2022-07-19
9-664757-Y01-5L-BN,708,755,PYC-99-THIENDUC,11.000000,11.000000,2022-07-23,2022-07-27,2022-07-26
9-642218-Y01-3L-BN,708,755,PYC-99-THIENDUC,73.000000,73.000000,2022-07-23,2022-07-27,2022-07-26
1-L3090R-NAV-02-DD,708,555,PYC-69-THIENDUC,133.215000,133.215000,2022-07-05,2022-07-06,2022-07-08
1-CO7033-PEC-00-EW,708,556,PYC-210-CAT,12.788499,12.788499,2022-07-05,2022-07-06,2022-07-08
1-THUPIN-WHI-M5-AT,708,556,PYC-210-CAT,64.200000,64.200000,2022-07-05,2022-07-06,2022-07-08
6-NH7000-NAV-LG-WW,708,557,PYC-70-THIENDUC,1605.000000,200.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-NAV-LG-WW,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH7000-NAV-LG-WW,708,557,PYC-70-THIENDUC,1605.000000,1404.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
7-CM1712-WHI-50-PP,708,557,PYC-70-THIENDUC,2.000000,2.000000,2022-07-05,2022-07-06,2022-07-11
7-CM7982-NAV-50-PP,708,557,PYC-70-THIENDUC,13.000000,13.000000,2022-07-05,2022-07-06,2022-07-11
7-CM9870-GRY-50-PP,708,557,PYC-70-THIENDUC,3.000000,3.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0011-000-IN-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,708,557,PYC-70-THIENDUC,1605.000000,654.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0079-000-IN-TL,708,557,PYC-70-THIENDUC,1605.000000,950.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0170-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0175-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
8-SA0192-000-DE-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA056-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA063-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-HSA093-000-00-MX,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
7-CM0BLK-BLK-50-PP,708,557,PYC-70-THIENDUC,12.000000,12.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-NS3C02-000-00-NT,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-HCHOAM-000-00-NP,708,557,PYC-70-THIENDUC,130.005000,130.005000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-15-HO,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
9-MNY239-BLK-00-HO,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
9-B03680-WHI-IN-HN,708,557,PYC-70-THIENDUC,64.200000,64.200000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,708,557,PYC-70-THIENDUC,1605.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
3-NH2302-BLK-23-CY,708,557,PYC-70-THIENDUC,1605.000000,1603.000000,2022-07-05,2022-07-06,2022-07-11
7-CM7930-CSN-50-PP,708,557,PYC-70-THIENDUC,10.000000,10.000000,2022-07-05,2022-07-06,2022-07-11
9-DANHUA-WHI-05-AK,708,557,PYC-70-THIENDUC,205.000000,205.000000,2022-07-05,2022-07-06,2022-07-11
4-KATE00-NAV-N0-28,708,557,PYC-70-THIENDUC,871.699999,871.699999,2022-07-05,2022-07-06,2022-07-11
5-DA0275-BLK-20-PI,708,647,PYC-83-THIENDUC,1605.000000,1605.000000,2022-07-14,2022-07-15,2022-07-19
4-KATE00-NAV-N0-28,708,647,PYC-83-THIENDUC,1471.600000,1471.600000,2022-07-14,2022-07-15,2022-07-19
6-NH7000-NAV-LG-WW,709,557,PYC-70-THIENDUC,805.000000,805.000000,2022-07-05,2022-07-06,2022-07-11
6-NH0H2H-BLK-00-NC,709,557,PYC-70-THIENDUC,805.000000,805.000000,2022-07-05,2022-07-06,2022-07-11
7-CM1712-WHI-50-PP,709,557,PYC-70-THIENDUC,1.000000,1.000000,2022-07-05,2022-07-06,2022-07-11
7-CM7982-NAV-50-PP,709,557,PYC-70-THIENDUC,6.000000,6.000000,2022-07-05,2022-07-06,2022-07-11
