order_id,material_order,child_product,total_quota,quota_outsourcing,level,size_level_next
1696,1141,1248,2.31,1.0,2,0
1696,1141,4,2.42,1.0,2,0
1696,1141,1248,2.42,1.0,2,0
1696,1141,4,4.62,1.0,2,0
1696,1141,1248,4.62,1.0,2,0
1696,1141,4,3.96,1.0,2,0
1696,1141,1248,3.96,1.0,2,0
1696,1250,793,2.83,1.0,2,0
1696,1250,1248,2.83,1.0,2,0
1695,10755,7228,80.0,1.0,2,1
1695,10755,826,80.0,0.0241,3,0
1695,1061,1050,5.5,1.0,2,0
1695,8916,6608,50.0,0.0278,2,0
1695,3983,7824,33.0,0.008,2,0
1695,10586,8429,33.0,1.0,2,1
1695,10586,7923,33.0,0.0293,3,0
1695,10586,8427,33.0,1.0,2,1
1695,10586,8311,33.0,0.0293,3,0
1695,10586,10585,33.0,1.0,2,1
1695,10586,177,33.0,0.0474,3,0
1695,2215,2,1.41,1.0,2,0
1695,2215,2213,1.41,1.0,2,0
1694,2169,1,1.55,1.0,2,0
1694,2169,2167,1.55,1.0,2,0
1694,8916,6608,55.0,0.0278,2,0
1694,3983,7824,36.3,0.008,2,0
1694,9028,7684,88.33,1.0,2,0
1694,8733,8429,36.3,1.0,2,1
1694,8733,7923,36.3,0.0293,3,0
1694,8733,8427,36.3,1.0,2,1
1694,8733,8311,36.3,0.0293,3,0
1694,8733,8425,36.3,1.0,2,1
1694,8733,82,36.3,0.0474,3,0
1694,1061,1050,6.05,1.0,2,0
1693,3999,6629,644.49,0.008,2,0
1693,8642,862,1450.1,0.0241,2,0
1693,8418,8312,644.49,1.0,2,1
1693,8418,8311,644.49,0.026,3,0
1693,8418,8313,644.49,1.0,2,1
1693,8418,7923,644.49,0.026,3,0
1693,8418,8417,644.49,1.0,2,1
1693,8418,131,644.49,0.069,3,0
1692,8916,6608,73.0,0.0278,2,0
1692,3989,8278,48.18,0.008,2,0
1692,9005,6885,117.24,1.0,2,1
1692,9005,904,117.24,0.0241,3,0
1692,8991,8372,48.18,1.0,2,1
1692,8991,6643,48.18,0.0302,3,0
1692,8991,8427,48.18,1.0,2,1
1692,8991,8311,48.18,0.0293,3,0
1692,8991,8746,48.18,1.0,2,1
1692,8991,102,48.18,0.0646,3,0
1691,8916,6608,73.0,0.0278,2,0
1691,3989,8278,48.18,0.008,2,0
1691,9005,6885,117.24,1.0,2,1
1691,9005,904,117.24,0.0241,3,0
1691,8991,8372,48.18,1.0,2,1
1691,8991,6643,48.18,0.0302,3,0
1691,8991,8427,48.18,1.0,2,1
1691,8991,8311,48.18,0.0293,3,0
1691,8991,8746,48.18,1.0,2,1
1691,8991,102,48.18,0.0646,3,0
1690,406,1,1.33,1.0,2,0
1690,406,405,1.33,1.0,2,0
1690,3983,7824,66.66,0.008,2,0
1690,6934,839,149.99,0.0241,2,0
1690,8513,8312,66.66,1.0,2,1
1690,8513,8311,66.66,0.026,3,0
1690,8513,8337,66.66,1.0,2,1
1690,8513,406,66.66,0.069,3,2
1690,8513,1,66.66,0.069,4,0
1690,8513,406,66.66,0.069,3,2
1690,8513,405,66.66,0.069,4,0
1690,406,1,2.37,1.0,2,0
1690,406,405,2.37,1.0,2,0
1690,406,1,3.58,1.0,2,0
1690,406,405,3.58,1.0,2,0
1690,406,1,2.78,1.0,2,0
1690,406,405,2.78,1.0,2,0
1690,8986,793,2.64,1.0,2,0
1690,8986,405,2.64,1.0,2,0
1689,8916,6608,200.0,0.0278,2,0
1689,3983,7824,128.4,0.008,2,0
1689,8508,793,288.9,0.0241,2,0
1689,8347,8312,128.4,1.0,2,1
1689,8347,8311,128.4,0.026,3,0
1689,8347,8326,128.4,1.0,2,1
1689,8347,82,128.4,0.0672,3,0
1689,8347,8313,128.4,1.0,2,1
1689,8347,7923,128.4,0.026,3,0
1689,86,82,5.78,1.0,2,0
1689,86,793,5.78,1.0,2,0
1688,8916,6608,150.0,0.0278,2,0
1688,3983,7824,99.0,0.008,2,0
1688,8508,793,222.75,0.0241,2,0
1688,8992,8429,99.0,1.0,2,1
1688,8992,7923,99.0,0.0293,3,0
1688,8992,8427,99.0,1.0,2,1
1688,8992,8311,99.0,0.0293,3,0
1688,8992,8457,99.0,1.0,2,1
1688,8992,82,99.0,0.061,3,0
1687,1063,904,2.14,1.0,2,0
1687,1063,1061,2.14,1.0,2,1
1687,1063,1050,2.14,1.0,3,0
1687,3983,7824,128.4,0.008,2,0
1687,8508,793,288.9,0.0241,2,0
1687,8347,8312,128.4,1.0,2,1
1687,8347,8311,128.4,0.026,3,0
1687,8347,8326,128.4,1.0,2,1
1687,8347,82,128.4,0.0672,3,0
1687,8347,8313,128.4,1.0,2,1
1687,8347,7923,128.4,0.026,3,0
1686,9366,6608,10.0,0.0278,2,0
1686,3983,7824,66.0,0.008,2,0
1686,10566,10565,148.5,0.0146,2,2
1686,10566,1,148.5,0.0146,3,0
1686,10566,10565,148.5,0.0146,2,2
1686,10566,9674,148.5,0.0146,3,0
1686,10568,10567,66.0,1.0,2,1
1686,10568,10565,66.0,0.0456,3,2
1686,10568,1,66.0,0.0456,4,0
1686,10568,10565,66.0,0.0456,3,2
1686,10568,9674,66.0,0.0456,4,0
1686,10565,1,1.65,1.0,2,0
1686,10565,9674,1.65,1.0,2,0
1686,10565,1,2.33,1.0,2,0
1686,10565,9674,2.33,1.0,2,0
1686,10565,1,2.45,1.0,2,0
1686,10565,9674,2.45,1.0,2,0
1686,10607,9674,33.0,0.025,2,0
1686,10564,793,3.63,1.0,2,0
1686,10564,9674,3.63,1.0,2,0
1686,10564,793,2.48,1.0,2,0
1686,10564,9674,2.48,1.0,2,0
1686,10564,793,2.75,1.0,2,0
1686,10564,9674,2.75,1.0,2,0
1685,9366,6608,10.0,0.0278,2,0
1685,3983,7824,66.0,0.008,2,0
1685,10560,10559,148.5,0.0146,2,2
1685,10560,1,148.5,0.0146,3,0
1685,10560,10559,148.5,0.0146,2,2
1685,10560,9675,148.5,0.0146,3,0
1685,10562,10561,66.0,1.0,2,1
1685,10562,10559,66.0,0.0456,3,2
1685,10562,1,66.0,0.0456,4,0
1685,10562,10559,66.0,0.0456,3,2
1685,10562,9675,66.0,0.0456,4,0
1685,10559,1,1.65,1.0,2,0
1685,10559,9675,1.65,1.0,2,0
1685,10559,1,2.33,1.0,2,0
1685,10559,9675,2.33,1.0,2,0
1685,10559,1,2.45,1.0,2,0
1685,10559,9675,2.45,1.0,2,0
1685,10606,9675,33.0,0.025,2,0
1685,10558,793,3.63,1.0,2,0
1685,10558,9675,3.63,1.0,2,0
1685,10558,793,2.48,1.0,2,0
1685,10558,9675,2.48,1.0,2,0
1685,10558,793,2.75,1.0,2,0
1685,10558,9675,2.75,1.0,2,0
1684,9366,6608,10.0,0.0278,2,0
1684,3983,7824,66.0,0.008,2,0
1684,10549,10548,148.5,0.0146,2,2
1684,10549,1,148.5,0.0146,3,0
1684,10549,10548,148.5,0.0146,2,2
1684,10549,9465,148.5,0.0146,3,0
1684,10551,10550,66.0,1.0,2,1
1684,10551,10548,66.0,0.0456,3,2
1684,10551,1,66.0,0.0456,4,0
1684,10551,10548,66.0,0.0456,3,2
1684,10551,9465,66.0,0.0456,4,0
1684,10548,1,1.65,1.0,2,0
1684,10548,9465,1.65,1.0,2,0
1684,10548,1,2.33,1.0,2,0
1684,10548,9465,2.33,1.0,2,0
1684,10548,1,2.45,1.0,2,0
1684,10548,9465,2.45,1.0,2,0
1684,10605,9465,33.0,0.025,2,0
1684,10547,793,3.63,1.0,2,0
1684,10547,9465,3.63,1.0,2,0
1684,10547,793,2.48,1.0,2,0
1684,10547,9465,2.48,1.0,2,0
1684,10547,793,2.75,1.0,2,0
1684,10547,9465,2.75,1.0,2,0
1683,9366,6608,10.0,0.0278,2,0
1683,3983,7824,66.0,0.008,2,0
1683,10543,10542,148.5,0.0146,2,2
1683,10543,1,148.5,0.0146,3,0
1683,10543,10542,148.5,0.0146,2,2
1683,10543,9461,148.5,0.0146,3,0
1683,10545,10544,66.0,1.0,2,1
1683,10545,10542,66.0,0.0456,3,2
1683,10545,1,66.0,0.0456,4,0
1683,10545,10542,66.0,0.0456,3,2
1683,10545,9461,66.0,0.0456,4,0
1683,10542,1,1.65,1.0,2,0
1683,10542,9461,1.65,1.0,2,0
1683,10542,1,2.33,1.0,2,0
1683,10542,9461,2.33,1.0,2,0
1683,10542,1,2.45,1.0,2,0
1683,10542,9461,2.45,1.0,2,0
1683,10604,9461,33.0,0.025,2,0
1683,10541,793,3.63,1.0,2,0
1683,10541,9461,3.63,1.0,2,0
1683,10541,793,2.48,1.0,2,0
1683,10541,9461,2.48,1.0,2,0
1683,10541,793,2.75,1.0,2,0
1683,10541,9461,2.75,1.0,2,0
1682,9366,6608,10.0,0.0278,2,0
1682,3983,7824,66.0,0.008,2,0
1682,10537,10536,148.5,0.0146,2,2
1682,10537,1,148.5,0.0146,3,0
1682,10537,10536,148.5,0.0146,2,2
1682,10537,9462,148.5,0.0146,3,0
1682,10539,10538,66.0,1.0,2,1
1682,10539,10536,66.0,0.0456,3,2
1682,10539,1,66.0,0.0456,4,0
1682,10539,10536,66.0,0.0456,3,2
1682,10539,9462,66.0,0.0456,4,0
1682,10536,1,1.65,1.0,2,0
1682,10536,9462,1.65,1.0,2,0
1682,10536,1,2.33,1.0,2,0
1682,10536,9462,2.33,1.0,2,0
1682,10536,1,2.45,1.0,2,0
1682,10536,9462,2.45,1.0,2,0
1682,10603,9462,33.0,0.025,2,0
1682,10535,793,3.63,1.0,2,0
1682,10535,9462,3.63,1.0,2,0
1682,10535,793,2.48,1.0,2,0
1682,10535,9462,2.48,1.0,2,0
1682,10535,793,2.75,1.0,2,0
1682,10535,9462,2.75,1.0,2,0
1681,9366,6608,10.0,0.0278,2,0
1681,3983,7824,66.0,0.008,2,0
1681,10527,10526,148.5,0.0146,2,2
1681,10527,1,148.5,0.0146,3,0
1681,10527,10526,148.5,0.0146,2,2
1681,10527,9475,148.5,0.0146,3,0
1681,10529,10528,66.0,1.0,2,1
1681,10529,10526,66.0,0.0456,3,2
1681,10529,1,66.0,0.0456,4,0
1681,10529,10526,66.0,0.0456,3,2
1681,10529,9475,66.0,0.0456,4,0
1681,10526,1,1.65,1.0,2,0
1681,10526,9475,1.65,1.0,2,0
1681,10526,1,2.33,1.0,2,0
1681,10526,9475,2.33,1.0,2,0
1681,10526,1,2.45,1.0,2,0
1681,10526,9475,2.45,1.0,2,0
1681,10602,9475,33.0,0.025,2,0
1681,10525,793,3.63,1.0,2,0
1681,10525,9475,3.63,1.0,2,0
1681,10525,793,2.48,1.0,2,0
1681,10525,9475,2.48,1.0,2,0
1681,10525,793,2.75,1.0,2,0
1681,10525,9475,2.75,1.0,2,0
1680,9366,6608,20.0,0.0278,2,0
1680,3983,7824,128.4,0.008,2,0
1680,10519,10518,288.9,0.0146,2,2
1680,10519,1,288.9,0.0146,3,0
1680,10519,10518,288.9,0.0146,2,2
1680,10519,9466,288.9,0.0146,3,0
1680,10521,10520,128.4,1.0,2,1
1680,10521,10518,128.4,0.0456,3,2
1680,10521,1,128.4,0.0456,4,0
1680,10521,10518,128.4,0.0456,3,2
1680,10521,9466,128.4,0.0456,4,0
1680,10518,1,3.21,1.0,2,0
1680,10518,9466,3.21,1.0,2,0
1680,10518,1,4.54,1.0,2,0
1680,10518,9466,4.54,1.0,2,0
1680,10518,1,4.77,1.0,2,0
1680,10518,9466,4.77,1.0,2,0
1680,10601,9466,64.2,0.025,2,0
1680,10517,793,7.06,1.0,2,0
1680,10517,9466,7.06,1.0,2,0
1680,10517,793,4.81,1.0,2,0
1680,10517,9466,4.81,1.0,2,0
1680,10517,793,5.35,1.0,2,0
1680,10517,9466,5.35,1.0,2,0
1679,8916,6608,30.0,0.0278,2,0
1679,3983,7824,19.8,0.008,2,0
1679,8992,8429,19.8,1.0,2,1
1679,8992,7923,19.8,0.0293,3,0
1679,8992,8427,19.8,1.0,2,1
1679,8992,8311,19.8,0.0293,3,0
1679,8992,8457,19.8,1.0,2,1
1679,8992,82,19.8,0.061,3,0
1678,8916,6608,50.0,0.0278,2,0
1678,7802,6636,33.0,0.008,2,0
1678,9027,6947,80.3,1.0,2,1
1678,9027,781,80.3,0.0241,3,0
1678,10511,8372,33.0,1.0,2,1
1678,10511,6643,33.0,0.0302,3,0
1678,10511,8427,33.0,1.0,2,1
1678,10511,8311,33.0,0.0293,3,0
1678,10511,10510,33.0,1.0,2,1
1678,10511,147,33.0,0.0793,3,0
1678,1066,2,1.14,1.0,2,0
1678,1066,1061,1.14,1.0,2,1
1678,1066,1050,1.14,1.0,3,0
1677,400,1,0.91,1.0,2,0
1677,400,401,0.91,1.0,2,0
1677,4021,6633,67.98,0.008,2,0
1677,7328,786,152.96,0.0241,2,0
1677,8514,8312,67.98,1.0,2,1
1677,8514,8311,67.98,0.026,3,0
1677,8514,8338,67.98,1.0,2,1
1677,8514,400,67.98,0.069,3,2
1677,8514,1,67.98,0.069,4,0
1677,8514,400,67.98,0.069,3,2
1677,8514,401,67.98,0.069,4,0
1677,400,1,2.38,1.0,2,0
1677,400,401,2.38,1.0,2,0
1677,400,1,2.49,1.0,2,0
1677,400,401,2.49,1.0,2,0
1677,6691,1950,4.76,1.0,2,0
1677,6691,1950,4.08,1.0,2,0
1677,399,793,3.0,1.0,2,0
1677,399,401,3.0,1.0,2,0
1676,408,1,0.91,1.0,2,0
1676,408,407,0.91,1.0,2,0
1676,4025,8282,67.98,0.008,2,0
1676,7312,1061,152.96,0.0241,2,1
1676,7312,1050,152.96,0.0241,3,0
1676,7483,1676,67.98,0.0241,2,0
1676,408,1,2.38,1.0,2,0
1676,408,407,2.38,1.0,2,0
1676,408,1,2.49,1.0,2,0
1676,408,407,2.49,1.0,2,0
1676,6691,1950,4.76,1.0,2,0
1676,6691,1950,4.08,1.0,2,0
1676,10498,793,3.0,1.0,2,0
1676,10498,407,3.0,1.0,2,0
1675,4015,6634,327.6,0.008,2,0
1675,6879,879,737.1,0.0241,2,0
1675,8720,8312,327.6,1.0,2,1
1675,8720,8311,327.6,0.026,3,0
1675,8720,8313,327.6,1.0,2,1
1675,8720,7923,327.6,0.026,3,0
1675,8720,8719,327.6,1.0,2,1
1675,8720,74,327.6,0.0672,3,0
1675,77,1,29.47,1.0,2,0
1675,77,74,29.47,1.0,2,0
1674,495,2,22.42,1.0,2,0
1674,495,493,22.42,1.0,2,0
1674,6882,790,747.2,0.0189,2,0
1674,6883,790,672.48,0.0241,2,0
1674,9630,8372,607.1,1.0,2,1
1674,9630,6643,607.1,0.0302,3,0
1674,9630,9629,607.1,1.0,2,1
1674,9630,1541,607.1,0.0724,3,0
1674,9134,493,560.4,0.0172,2,0
1674,9135,495,1214.2,0.0396,2,2
1674,9135,2,1214.2,0.0396,3,0
1674,9135,495,1214.2,0.0396,2,2
1674,9135,493,1214.2,0.0396,3,0
1674,495,2,114.32,1.0,2,0
1674,495,493,114.32,1.0,2,0
1674,495,2,114.32,1.0,2,0
1674,495,493,114.32,1.0,2,0
1673,6882,790,257.6,0.0189,2,0
1673,6883,790,231.84,0.0241,2,0
1673,9630,8372,199.64,1.0,2,1
1673,9630,6643,199.64,0.0302,3,0
1673,9630,9629,199.64,1.0,2,1
1673,9630,1541,199.64,0.0724,3,0
1673,495,2,7.73,1.0,2,0
1673,495,493,7.73,1.0,2,0
1673,9134,493,193.2,0.0172,2,0
1673,9135,495,418.6,0.0396,2,2
1673,9135,2,418.6,0.0396,3,0
1673,9135,495,418.6,0.0396,2,2
1673,9135,493,418.6,0.0396,3,0
1673,495,2,38.64,1.0,2,0
1673,495,493,38.64,1.0,2,0
1673,495,2,38.64,1.0,2,0
1673,495,493,38.64,1.0,2,0
1672,3983,7824,0.66,0.008,2,0
1672,8508,793,148.5,0.0241,2,0
1672,8347,8312,66.0,1.0,2,1
1672,8347,8311,66.0,0.026,3,0
1672,8347,8326,66.0,1.0,2,1
1672,8347,82,66.0,0.0672,3,0
1672,8347,8313,66.0,1.0,2,1
1672,8347,7923,66.0,0.026,3,0
1672,2275,2272,2.33,1.0,2,0
1672,2275,2272,2.42,1.0,2,0
1672,2333,2328,2.75,1.0,2,0
1671,3983,7824,0.66,0.008,2,0
1671,8508,793,148.5,0.0241,2,0
1671,8347,8312,66.0,1.0,2,1
1671,8347,8311,66.0,0.026,3,0
1671,8347,8326,66.0,1.0,2,1
1671,8347,82,66.0,0.0672,3,0
1671,8347,8313,66.0,1.0,2,1
1671,8347,7923,66.0,0.026,3,0
1671,2275,2272,2.33,1.0,2,0
1671,2275,2272,2.42,1.0,2,0
1671,2333,2328,2.75,1.0,2,0
1670,3983,7824,0.66,0.008,2,0
1670,8508,793,148.5,0.0241,2,0
1670,8347,8312,66.0,1.0,2,1
1670,8347,8311,66.0,0.026,3,0
1670,8347,8326,66.0,1.0,2,1
1670,8347,82,66.0,0.0672,3,0
1670,8347,8313,66.0,1.0,2,1
1670,8347,7923,66.0,0.026,3,0
1670,2275,2272,2.33,1.0,2,0
1670,2275,2272,2.42,1.0,2,0
1670,2277,2272,2.75,1.0,2,0
1669,9265,8429,28.83,2.0,2,1
1669,9265,7923,28.83,0.0586,3,0
1669,9265,9264,28.83,1.0,2,1
1669,9265,9131,28.83,0.0706,3,1
1669,9265,9130,28.83,0.0706,4,0
1669,10987,793,3.91,1.0,2,0
1669,10987,9202,3.91,1.0,2,1
1669,10987,720,3.91,1.0,3,0
1669,10987,793,4.0,1.0,2,0
1669,10987,9202,4.0,1.0,2,1
1669,10987,720,4.0,1.0,3,0
1669,9131,9130,0.88,1.0,2,0
1669,9202,720,1.3,1.0,2,0
1669,9202,720,1.81,1.0,2,0
1669,9202,720,0.66,1.0,2,0
1669,9202,720,0.79,1.0,2,0
1669,9202,720,0.6,1.0,2,0
1668,9265,8429,27.9,2.0,2,1
1668,9265,7923,27.9,0.0586,3,0
1668,9265,9264,27.9,1.0,2,1
1668,9265,9131,27.9,0.0706,3,1
1668,9265,9130,27.9,0.0706,4,0
1668,10987,793,3.58,1.0,2,0
1668,10987,9202,3.58,1.0,2,1
1668,10987,720,3.58,1.0,3,0
1668,10987,793,3.58,1.0,2,0
1668,10987,9202,3.58,1.0,2,1
1668,10987,720,3.58,1.0,3,0
1668,9131,9130,0.84,1.0,2,0
1668,9202,720,1.07,1.0,2,0
1668,9202,720,1.77,1.0,2,0
1668,9202,720,0.56,1.0,2,0
1668,9202,720,0.65,1.0,2,0
1668,9202,720,0.6,1.0,2,0
1667,9265,8429,21.14,2.0,2,1
1667,9265,7923,21.14,0.0586,3,0
1667,9265,9264,21.14,1.0,2,1
1667,9265,9131,21.14,0.0706,3,1
1667,9265,9130,21.14,0.0706,4,0
1667,10986,793,3.91,1.0,2,0
1667,10986,719,3.91,1.0,2,0
1667,10986,793,4.0,1.0,2,0
1667,10986,719,4.0,1.0,2,0
1667,9131,9130,0.88,1.0,2,0
1666,9265,8429,20.46,2.0,2,1
1666,9265,7923,20.46,0.0586,3,0
1666,9265,9264,20.46,1.0,2,1
1666,9265,9131,20.46,0.0706,3,1
1666,9265,9130,20.46,0.0706,4,0
1666,10986,793,3.58,1.0,2,0
1666,10986,719,3.58,1.0,2,0
1666,10986,793,3.67,1.0,2,0
1666,10986,719,3.67,1.0,2,0
1666,9131,9130,0.84,1.0,2,0
1665,3983,7824,20.46,0.008,2,0
1665,8508,793,14.32,0.0241,2,0
1665,9008,8508,44.33,1.0,2,1
1665,9008,793,44.33,0.0241,3,0
1665,10186,8429,20.46,2.0,2,1
1665,10186,7923,20.46,0.0586,3,0
1665,10186,10185,20.46,1.0,2,1
1665,10186,9081,20.46,0.07,3,0
1665,7740,1715,31.0,0.031,2,2
1665,7740,1,31.0,0.031,3,0
1665,7740,1715,31.0,0.031,2,2
1665,7740,1712,31.0,0.031,3,0
1665,10036,1,0.99,1.0,2,0
1665,10036,9081,0.99,1.0,2,0
1665,1715,1,0.99,1.0,2,0
1665,1715,1712,0.99,1.0,2,0
1665,1713,4,0.99,1.0,2,0
1665,1713,1712,0.99,1.0,2,0
1665,1713,4,0.74,1.0,2,0
1665,1713,1712,0.74,1.0,2,0
1664,3983,7824,20.46,0.008,2,0
1664,8508,793,14.32,0.0241,2,0
1664,9008,8508,44.73,1.0,2,1
1664,9008,793,44.73,0.0241,3,0
1664,8922,8429,20.46,2.0,2,1
1664,8922,7923,20.46,0.0586,3,0
1664,8922,8467,20.46,1.0,2,1
1664,8922,1768,20.46,0.0724,3,0
1664,7278,1734,31.0,0.031,2,2
1664,7278,1,31.0,0.031,3,0
1664,7278,1734,31.0,0.031,2,2
1664,7278,1730,31.0,0.031,3,0
1664,8653,1,0.99,1.0,2,0
1664,8653,1768,0.99,1.0,2,0
1664,1734,1,0.99,1.0,2,0
1664,1734,1730,0.99,1.0,2,0
1664,1732,4,0.99,1.0,2,0
1664,1732,1730,0.99,1.0,2,0
1664,1732,4,0.74,1.0,2,0
1664,1732,1730,0.74,1.0,2,0
1663,3983,7824,20.46,0.008,2,0
1663,8508,793,14.32,0.0241,2,0
1663,9008,8508,44.33,1.0,2,1
1663,9008,793,44.33,0.0241,3,0
1663,8649,8314,20.46,2.0,2,1
1663,8649,6643,20.46,0.052,3,0
1663,8649,8648,20.46,1.0,2,1
1663,8649,1787,20.46,0.0724,3,0
1663,9901,8440,31.0,0.031,2,2
1663,9901,1,31.0,0.031,3,0
1663,9901,8440,31.0,0.031,2,2
1663,9901,8434,31.0,0.031,3,1
1663,9901,1742,31.0,0.031,4,0
1663,1790,1,0.99,1.0,2,0
1663,1790,1787,0.99,1.0,2,0
1663,1677,1,0.99,1.0,2,0
1663,1677,1675,0.99,1.0,2,0
1663,9131,9130,1.74,1.0,2,0
1663,9131,9130,1.55,1.0,2,0
1663,8436,5,0.99,1.0,2,0
1663,8436,8434,0.99,1.0,2,1
1663,8436,1742,0.99,1.0,3,0
1663,8436,5,0.74,1.0,2,0
1663,8436,8434,0.74,1.0,2,1
1663,8436,1742,0.74,1.0,3,0
1662,3983,7824,20.46,0.008,2,0
1662,8508,793,14.32,0.0241,2,0
1662,9008,8508,44.33,1.0,2,1
1662,9008,793,44.33,0.0241,3,0
1662,10491,8314,20.46,2.0,2,1
1662,10491,6643,20.46,0.052,3,0
1662,10491,11072,20.46,1.0,2,1
1662,10491,1775,20.46,0.07,3,0
1662,7244,1677,31.0,0.031,2,2
1662,7244,1,31.0,0.031,3,0
1662,7244,1677,31.0,0.031,2,2
1662,7244,1675,31.0,0.031,3,0
1662,1777,2,0.99,1.0,2,0
1662,1777,1775,0.99,1.0,2,0
1662,8440,1,0.99,1.0,2,0
1662,8440,8434,0.99,1.0,2,1
1662,8440,1742,0.99,1.0,3,0
1662,9131,9130,1.74,1.0,2,0
1662,9131,9130,1.55,1.0,2,0
1662,1676,4,0.99,1.0,2,0
1662,1676,1675,0.99,1.0,2,0
1662,1676,4,0.74,1.0,2,0
1662,1676,1675,0.74,1.0,2,0
1661,3983,7824,20.46,0.008,2,0
1661,8508,793,14.32,0.0241,2,0
1661,9008,8508,44.33,1.0,2,1
1661,9008,793,44.33,0.0241,3,0
1661,10844,8314,20.46,2.0,2,1
1661,10844,6643,20.46,0.052,3,0
1661,10844,10843,20.46,1.0,2,1
1661,10844,9077,20.46,0.0706,3,0
1661,9901,8440,31.0,0.031,2,2
1661,9901,1,31.0,0.031,3,0
1661,9901,8440,31.0,0.031,2,2
1661,9901,8434,31.0,0.031,3,1
1661,9901,1742,31.0,0.031,4,0
1661,10006,2,0.99,1.0,2,0
1661,10006,9077,0.99,1.0,2,0
1661,8441,2,0.99,1.0,2,0
1661,8441,8434,0.99,1.0,2,1
1661,8441,1742,0.99,1.0,3,0
1661,9131,9130,1.74,1.0,2,0
1661,9131,9130,1.55,1.0,2,0
1661,8439,4,0.99,1.0,2,0
1661,8439,8434,0.99,1.0,2,1
1661,8439,1742,0.99,1.0,3,0
1661,8439,4,0.74,1.0,2,0
1661,8439,8434,0.74,1.0,2,1
1661,8439,1742,0.74,1.0,3,0
1660,3983,7824,20.46,0.008,2,0
1660,8508,793,20.46,0.0241,2,0
1660,8049,8508,40.92,1.0,2,1
1660,8049,793,40.92,0.0241,3,0
1660,8651,8372,20.46,2.0,2,1
1660,8651,6643,20.46,0.0604,3,0
1660,8651,8650,20.46,1.0,2,1
1660,8651,1810,20.46,0.0724,3,1
1660,8651,1807,20.46,0.0724,4,0
1660,7296,1717,31.0,0.031,2,2
1660,7296,1,31.0,0.031,3,0
1660,7296,1717,31.0,0.031,2,2
1660,7296,1716,31.0,0.031,3,0
1660,1811,1,1.15,1.0,2,0
1660,1811,1810,1.15,1.0,2,1
1660,1811,1807,1.15,1.0,3,0
1660,1717,1,1.15,1.0,2,0
1660,1717,1716,1.15,1.0,2,0
1660,8573,4,1.12,1.0,2,0
1660,8573,1716,1.12,1.0,2,0
1660,8573,4,0.81,1.0,2,0
1660,8573,1716,0.81,1.0,2,0
1659,3989,8278,20.46,0.008,2,0
1659,8508,793,20.46,0.0241,2,0
1659,8049,8508,40.92,1.0,2,1
1659,8049,793,40.92,0.0241,3,0
1659,10186,8429,20.46,2.0,2,1
1659,10186,7923,20.46,0.0586,3,0
1659,10186,10185,20.46,1.0,2,1
1659,10186,9081,20.46,0.07,3,0
1659,7247,1746,23.25,0.031,2,2
1659,7247,2,23.25,0.031,3,0
1659,7247,1746,23.25,0.031,2,2
1659,7247,1742,23.25,0.031,3,0
1659,10036,1,0.86,1.0,2,0
1659,10036,9081,0.86,1.0,2,0
1659,1746,2,0.86,1.0,2,0
1659,1746,1742,0.86,1.0,2,0
1659,1744,5,0.84,1.0,2,0
1659,1744,1742,0.84,1.0,2,0
1659,1744,5,0.6,1.0,2,0
1659,1744,1742,0.6,1.0,2,0
1658,3983,7824,20.46,0.008,2,0
1658,8508,793,20.46,0.0241,2,0
1658,8049,8508,40.92,1.0,2,1
1658,8049,793,40.92,0.0241,3,0
1658,8490,8429,20.46,2.0,2,1
1658,8490,7923,20.46,0.0586,3,0
1658,8490,8489,20.46,1.0,2,1
1658,8490,1764,20.46,0.0724,3,0
1658,7244,1677,23.25,0.031,2,2
1658,7244,1,23.25,0.031,3,0
1658,7244,1677,23.25,0.031,2,2
1658,7244,1675,23.25,0.031,3,0
1658,1766,1,0.86,1.0,2,0
1658,1766,1764,0.86,1.0,2,0
1658,1677,1,0.86,1.0,2,0
1658,1677,1675,0.86,1.0,2,0
1658,1676,4,0.84,1.0,2,0
1658,1676,1675,0.84,1.0,2,0
1658,1676,4,0.6,1.0,2,0
1658,1676,1675,0.6,1.0,2,0
1657,3983,7824,20.46,0.008,2,0
1657,8508,793,20.46,0.0241,2,0
1657,9008,8508,40.92,1.0,2,1
1657,9008,793,40.92,0.0241,3,0
1657,9126,8429,20.46,2.0,2,1
1657,9126,7923,20.46,0.0586,3,0
1657,9126,8648,20.46,1.0,2,1
1657,9126,1787,20.46,0.0724,3,0
1657,9147,9146,31.0,0.031,2,2
1657,9147,1,31.0,0.031,3,0
1657,9147,9146,31.0,0.031,2,2
1657,9147,8155,31.0,0.031,3,0
1657,1790,1,1.15,1.0,2,0
1657,1790,1787,1.15,1.0,2,0
1657,9146,1,1.15,1.0,2,0
1657,9146,8155,1.15,1.0,2,0
1657,8965,4,1.12,1.0,2,0
1657,8965,8155,1.12,1.0,2,0
1657,8965,4,0.81,1.0,2,0
1657,8965,8155,0.81,1.0,2,0
1656,3983,7824,20.46,0.008,2,0
1656,8508,793,20.46,0.0241,2,0
1656,9008,8508,40.92,1.0,2,1
1656,9008,793,40.92,0.0241,3,0
1656,8490,8429,20.46,2.0,2,1
1656,8490,7923,20.46,0.0586,3,0
1656,8490,8489,20.46,1.0,2,1
1656,8490,1764,20.46,0.0724,3,0
