code,creator_id,name_po,total_amount,purchase_order_id,is_completed,po_status,time_create,estimated_delivery,supplier_delivery_id
TTD-11112022-052-CY,343,TTD-11112022-052-CY,10700.000000,1262,1,completed,2022-11-11,2022-11-30,62
TTD-12112022-053-CE,344,TTD-12112022-053-CE,3500.000000,1263,1,completed,2022-11-12,2022-11-26,52
TTD-12112022-054-PP,344,TTD-12112022-054-PP,88.000000,1264,1,completed,2022-11-12,2022-11-14,69
TTD-12112022-055-TL,344,TTD-12112022-055-TL,3000.000000,1265,1,completed,2022-11-12,2022-11-30,67
TSA-12112022-056-UL,344,TSA-12112022-056-UL,1900.000000,1266,0,approval,2022-11-12,,11
TSA-12112022-057-EV,344,TSA-12112022-057-EV,1600.000000,1267,0,approval,2022-11-12,,2
TSA-12112022-058-HG,343,TSA-12112022-058-HG,1500.000000,1268,0,approval,2022-11-12,,1
TTD-12112022-059-CY,343,TTD-12112022-059-CY,5000.000000,1269,1,completed,2022-11-12,2022-11-30,62
TTD-12112022-060-HO,343,TTD-12112022-060-HO,100000.000000,1270,0,approval,2022-11-12,2022-12-17,80
TTD-12112022-061-TG,343,TTD-12112022-061-TG,521.000000,1271,1,completed,2022-11-12,2022-11-30,207
KHCC-221112-129-GOLD HATS,344,KHCC-221112-129-GOLD HATS,310.000000,1272,1,completed,2022-11-14,2022-11-15,143
TTD-14112022-062-AK,343,TTD-14112022-062-AK,5.000000,1274,1,completed,2022-11-14,2022-11-21,61
TTD-14112022-063-WW,344,TTD-14112022-063-WW,1000.000000,1275,1,completed,2022-11-14,2022-11-30,14
TTD-08112022-032-HN,343,TTD-08112022-032-HN,50.000000,1276,1,completed,2022-11-14,2022-11-30,72
TTD-14112022-064-PP,344,TTD-14112022-064-PP,464.000000,1277,1,completed,2022-11-14,2022-11-15,69
TTD-14112022-065-DT,343,TTD-14112022-065-DT,36.000000,1278,1,completed,2022-11-14,2022-11-21,106
TTD-14112022-066-AK,343,TTD-14112022-066-AK,69.000000,1279,1,completed,2022-11-14,2022-11-21,61
TTD-14112022-067-HV,343,TTD-14112022-067-HV,3233.000000,1280,0,approval,2022-11-14,2022-12-05,111
TSA-12112022-056-UL-V1,344,TSA-12112022-056-UL-V1,150.000000,1281,0,approval,2022-11-15,,11
TTD-15112022-068-NI,344,TTD-15112022-068-NI,168.000000,1282,1,completed,2022-11-15,2022-11-22,174
TSA-15112022-069-KW,344,TSA-15112022-069-KW,100.000000,1283,0,approval,2022-11-15,,35
TTD-15112022-070-TTL,344,TTD-15112022-070-TTL,12001.000000,1284,1,completed,2022-11-15,2022-11-30,67
TTD-15112022-071-PP,344,TTD-15112022-071-PP,4.000000,1285,1,completed,2022-11-15,2022-11-25,69
TTD-15112022-072-PP,344,TTD-15112022-072-PP,8.000000,1286,1,completed,2022-11-15,2022-11-17,69
TTD-16112022-073-EV,344,TTD-16112022-073-EV,1000.000000,1287,0,approval,2022-11-16,2023-01-16,2
TTD-16112022-074-AK,343,TTD-16112022-074-AK,39.000000,1288,1,completed,2022-11-16,2022-11-23,61
TTD-16112022-075-PI,343,TTD-16112022-075-PI,2000.000000,1289,0,approval,2022-11-16,2022-12-16,68
TTD-16112022-076-CY,343,TTD-16112022-076-CY,15000.000000,1290,1,completed,2022-11-16,2022-12-07,62
TTD-16112022-077-HV,343,TTD-16112022-077-HV,2000.000000,1291,1,completed,2022-11-16,2022-12-07,111
TTD-16112022-078-TL,344,TTD-16112022-078-TL,5000.000000,1292,1,completed,2022-11-16,2022-11-30,67
KHCC-221116-130-MDELUXE,344,KHCC-221116-130-MDELUXE,25717.000000,1293,0,approval,2022-11-16,2022-11-23,153
TTD-17112022-079-CE,344,TTD-17112022-079-CE,1000.000000,1294,1,completed,2022-11-17,2022-11-30,52
TTD-17112022-080-CE,344,TTD-17112022-080-CE,500.000000,1295,1,completed,2022-11-17,2022-11-30,52
TTD-17112022-081-AK,343,TTD-17112022-081-AK,2597.000000,1296,0,approval,2022-11-17,2022-11-24,61
TTD-18112022-082-TL,344,TTD-18112022-082-TL,1000.000000,1297,1,completed,2022-11-18,2022-11-26,67
KHCC-221118-131-BIS,344,KHCC-221118-131-BIS,171.000000,1298,1,completed,2022-11-18,2022-11-21,145
TTD-18112022-083-PP,344,TTD-18112022-083-PP,85.000000,1299,1,completed,2022-11-18,2022-11-26,69
TTD-18112022-084-DT,343,TTD-18112022-084-DT,3.000000,1300,1,completed,2022-11-18,2022-11-25,106
TTD-18112022-085-BN,343,TTD-18112022-085-BN,1000.000000,1301,0,approval,2022-11-18,2022-11-25,186
TTD-18112022-086-DI,343,TTD-18112022-086-DI,2080.000000,1302,1,completed,2022-11-18,2022-12-01,65
TTD-18112022-087-DD,343,TTD-18112022-087-DD,450.000000,1303,1,completed,2022-11-18,2022-12-19,93
TTD-18112022-088-TQ,344,TTD-18112022-088-TQ,2000.000000,1304,1,completed,2022-11-18,2022-11-25,116
TTD-18112022-089-TF,344,TTD-18112022-089-TF,500.000000,1305,1,completed,2022-11-18,2022-11-25,185
TTD-21112022-090-PP,344,TTD-21112022-090-PP,77.000000,1306,1,completed,2022-11-21,2022-11-28,69
TTD-21112022-091-MX,344,TTD-21112022-091-MX,5000.000000,1307,0,approval,2022-11-21,2022-12-12,74
TTD-21112022-092-PP,344,TTD-21112022-092-PP,300.000000,1308,1,completed,2022-11-21,2022-11-22,69
TSA-21112022-093-AR-Mau,343,TSA-21112022-093-AR-Mẫu,150.000000,1309,1,completed,2022-11-21,2022-11-28,20
TTD-21112022-094-TGVT-Mau,343,TTD-21112022-094-TGVT-Mẫu,60.000000,1310,0,approval,2022-11-21,2022-11-28,207
TTD-21112022-095-DA,344,TTD-21112022-095-DA,1000.000000,1311,1,completed,2022-11-21,2022-11-30,83
TTD-21112022-096-BN,343,TTD-21112022-096-BN,1046.000000,1312,0,approval,2022-11-21,2022-12-05,186
TTD-21112022-097-PP,344,TTD-21112022-097-PP,125.000000,1313,1,completed,2022-11-21,2022-11-22,69
TTD-22112022-098-NI,344,TTD-22112022-098-NI,48.000000,1314,1,completed,2022-11-22,2022-11-28,174
TTD-22112022-099-HN,343,TTD-22112022-099-HN,50.000000,1315,0,approval,2022-11-22,2022-12-06,72
TTD-22112022-100-PP,344,TTD-22112022-100-PP,15.000000,1316,1,completed,2022-11-22,2022-11-29,69
TTD-22112022-101-AK,343,TTD-22112022-101-AK,391.000000,1317,0,approval,2022-11-22,2022-11-30,61
TTD-22112022-102-MX,344,TTD-22112022-102-MX,5000.000000,1318,0,approval,2022-11-22,2022-12-10,74
TTD-22112022-103-PP,344,TTD-22112022-103-PP,39.000000,1319,1,completed,2022-11-22,2022-11-23,69
TTD-23112022-104-NH,344,TTD-23112022-104-NH,1000.000000,1320,0,approval,2022-11-23,2022-12-30,215
TTD-23112022-105-HN,343,TTD-23112022-105-HN,50.000000,1321,1,completed,2022-11-23,2022-12-14,72
TTD-23112022-107-BN,343,TTD-23112022-107-BN,2928.000000,1322,0,approval,2022-11-23,2022-12-12,186
TTD-23112022-106-DD,343,TTD-23112022-106-DD,200.000000,1323,1,completed,2022-11-23,2022-12-24,93
TTD-24112022-108-WO,343,TTD-24112022-108-WO,1200.000000,1324,0,approval,2022-11-24,2022-12-24,233
TSA-24112022-109-CW,344,TSA-24112022-109-CW,9000.000000,1325,0,approval,2022-11-24,2023-01-14,27
TTD-24112022-110-AN,344,TTD-24112022-110-AN,3000.000000,1326,1,completed,2022-11-24,2022-12-08,99
TTD-24112022-111-TF,344,TTD-24112022-111-TF,500.000000,1327,1,completed,2022-11-24,2022-11-25,185
TTD-25112022-112-AK,343,TTD-25112022-112-AK,6.000000,1328,0,completed,2022-11-25,2022-11-30,61
TTD-25112022-113-TL,344,TTD-25112022-113-TL,1000.000000,1329,1,completed,2022-11-25,2022-12-07,67
TSA-25112022-114-EV,344,TSA-25112022-114-EV,200.000000,1330,0,approval,2022-11-25,2023-02-10,2
TTD-25112022-115-HV,343,TTD-25112022-115-HV,2000.000000,1331,1,completed,2022-11-25,2022-12-09,111
TTD-25112022-116-PP,344,TTD-25112022-116-PP,60.000000,1332,0,approval,2022-11-25,2022-11-26,69
TTD-25112022-117-TL,344,TTD-25112022-117-TL,5000.000000,1333,1,completed,2022-11-25,2022-12-10,67
TTD-25112022-118-TQ,344,TTD-25112022-118-TQ,111.000000,1334,0,approval,2022-11-25,2022-12-10,116
TTD-26112022-119-MH,343,TTD-26112022-119-MH,30.000000,1335,1,completed,2022-11-26,2022-12-10,88
TTD-26112022-120-CA,343,TTD-26112022-120-CA,17.500000,1336,0,approval,2022-11-26,2022-12-09,44
TTD-26112022-121-PI,343,TTD-26112022-121-PI,20.000000,1337,1,completed,2022-11-26,2022-11-30,68
KHCC-221126-132-BIS,344,KHCC-221126-132-BIS,105.000000,1338,1,completed,2022-11-28,2022-11-28,145
TTD-28112022-122-TR,343,TTD-28112022-122-TR,102000.000000,1339,0,approval,2022-11-28,2022-12-31,41
TTD-28112022-123-NI,344,TTD-28112022-123-NI,2000.000000,1340,0,approval,2022-11-28,2022-12-05,174
TTD-29112022-124-PT,344,TTD-29112022-124-PT,400.000000,1341,0,approval,2022-11-29,2023-02-28,243
TTD-29112022-125-PP,344,TTD-29112022-125-PP,120.000000,1342,0,approval,2022-11-29,2022-11-30,69
TTD-29112022-126-PP,344,TTD-29112022-126-PP,5.000000,1343,0,approval,2022-11-29,2022-12-14,69
KHCC-221129-133-CBA,343,KHCC-221129-133-CBA,6360.000000,1344,0,approval,2022-11-29,2022-12-05,44
TTD-29112022-127-TL,344,TTD-29112022-127-TL,23000.000000,1345,0,approval,2022-11-29,2022-12-15,67
TTD-30112022-128-CE,344,TTD-30112022-128-CE,550.000000,1346,0,approval,2022-11-30,2022-12-15,52
TTD-30112022-129-HV,343,TTD-30112022-129-HV,1300.000000,1347,1,completed,2022-11-30,2022-12-19,111
TSA-30112022-130-SE,343,TSA-30112022-130-SE,40000.000000,1348,0,approval,2022-11-30,2023-01-10,21
TTD-30112022-131-TR,343,TTD-30112022-131-TR,29700.000000,1349,0,review,2022-11-30,2022-12-31,41
KHCC-221126-132-BIS-v1,343,KHCC-221126-132-BIS-v1,149.000000,1350,1,completed,2022-11-30,2022-11-30,145
TTD-30112022-132-DD,343,TTD-30112022-132-DD,100.000000,1351,0,approval,2022-11-30,2022-12-30,93
KHCC-221201-031-Chunwoho,344,KHCC-221201-031-Chunwoho,8.000000,1352,1,completed,2022-12-01,2022-12-02,27
TTD-01122022-001-KH,343,TTD-01122022-001-KH,50.000000,1353,1,completed,2022-12-01,2022-12-08,86
TTD-01122022-002-TG,343,TTD-01122022-002-TG,15.000000,1354,1,completed,2022-12-01,2022-12-08,207
TTD-01122022-003-AK,343,TTD-01122022-003-AK,410.000000,1355,0,approval,2022-12-01,2022-12-06,61
TTD-02122022-004-CE,344,TTD-02122022-004-CE,1000.000000,1356,0,approval,2022-12-02,2022-12-15,52
TTD-02122022-005-PP,344,TTD-02122022-005-PP,170.000000,1357,0,approval,2022-12-02,2022-12-03,69
TTD-02122022-006-KP,344,TTD-02122022-006-KP,2000.000000,1358,1,completed,2022-12-02,2022-12-16,76
TTD-02122022-007-WW,344,TTD-02122022-007-WW,2400.000000,1359,0,approval,2022-12-02,2022-12-31,14
TTD-02122022-008-AK,343,TTD-02122022-008-AK,152.000000,1360,0,approval,2022-12-02,,61
TTD-02122022-009-TG,343,TTD-02122022-009-TG,4000.000000,1361,0,approval,2022-12-02,2022-12-16,207
TTD-02122022-010-BN,343,TTD-02122022-010-BN,1000.000000,1362,0,approval,2022-12-02,2022-12-16,186
TTD-02122022-011-UT,344,TTD-02122022-011-UT,13000.000000,1363,0,approval,2022-12-02,2023-02-10,25
TTD-02122022-012-PP,344,TTD-02122022-012-PP,55.000000,1364,0,approval,2022-12-02,2022-12-03,69
TTD-02122022-013-TL,344,TTD-02122022-013-TL,23600.000000,1365,0,approval,2022-12-02,2022-12-19,67
TTD-05122022-014-KP,344,TTD-05122022-014-KP,21.000000,1366,0,approval,2022-12-05,2022-12-06,76
KHCC-221205-032-Shishi HaoBao,344,KHCC-221205-032-Shishi HaoBao,10.000000,1367,1,completed,2022-12-05,2022-12-06,244
TTD-05122022-015-KH,343,TTD-05122022-015-KH,100.000000,1368,0,approval,2022-12-05,2022-12-19,86
TTD-05122022-016-HN,343,TTD-05122022-016-HN,4000.000000,1369,0,approval,2022-12-05,2022-12-19,72
TTD-05122022-017-CY,343,TTD-05122022-017-CY,12000.000000,1370,0,review,2022-12-05,2022-12-26,62
TTD-05122022-018-KJ,343,TTD-05122022-018-KJ,500.000000,1371,0,review,2022-12-05,,17
TTD-05122022-019-TL,344,TTD-05122022-019-TL,15100.000000,1372,0,approval,2022-12-05,2022-12-19,67
TTD-05122022-020-HV,343,TTD-05122022-020-HV,1000.000000,1373,0,review,2022-12-05,2022-12-31,111
TTD-05122022-021-TQ,344,TTD-05122022-021-TQ,7.000000,1374,1,completed,2022-12-05,2022-12-06,116
TTD-05122022-022-AN,344,TTD-05122022-022-AN,9100.000000,1375,0,approval,2022-12-05,2022-12-19,99
TTD-27122022-1376,333,TTD-27122022-1376,13330.000000,1376,1,completed,2022-12-27,,3
